id,weather_time,temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,weathercode,precipitation,rain,showers,snowfall,snow_depth,freezinglevel_height,visibility,evapotranspiration,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_1cm,soil_moisture_1_3cm,soil_moisture_3_9cm,soil_moisture_9_27cm,soil_moisture_27_81cm
us6000szmu,22/05/2026 20:00,6.6,84,4.2,1.5,1011.2,1011.2,0,0,0,0,25.2,,,,258,,,,32.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 21:00,6.6,85,4.2,1.8,1011.7,1011.7,0,0,0,0,22.9,,,,263,,,,31.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 22:00,6.6,85,4.2,2,1012.3,1012.3,7,0,0,7,21.9,,,,276,,,,28.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,22/05/2026 23:00,6.6,86,4.4,1.8,1013.2,1013.2,1,1,0,0,23.3,,,,282,,,,29.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 00:00,6.4,86,4.2,1.8,1013.8,1013.8,21,1,18,14,22.3,,,,284,,,,29.2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 01:00,6.4,86,4.2,1.6,1014.4,1014.4,70,5,67,21,23.8,,,,288,,,,29.2,0,0,0,0,1.4,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 02:00,6.6,86,4.3,1.8,1015.4,1015.4,44,10,37,0,23.2,,,,286,,,,30.2,49,19,30,201.6,117.9,1,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 03:00,6.6,86,4.3,2.1,1015.6,1015.6,60,16,52,0,21.1,,,,284,,,,28.8,160,100,60,470.1,283.9,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 04:00,6.6,86,4.4,2.5,1016.2,1016.2,16,14,1,0,19.1,,,,286,,,,26.3,252,176,76,577.1,407.1,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 05:00,6.5,86,4.4,2.7,1015.8,1015.8,8,8,0,0,16.6,,,,293,,,,23.8,312,232,80,646.5,479,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 06:00,6.4,86,4.2,2.9,1015.8,1015.8,9,9,0,0,14.7,,,,301,,,,20.5,325,245,80,661.1,494.6,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 07:00,6.4,85,4.1,2.9,1016.1,1016.1,7,7,0,0,14.6,,,,308,,,,18,293,215,78,633.5,453,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 08:00,6.3,86,4.1,3.4,1015.7,1015.7,45,1,0,44,10.3,,,,316,,,,18,223,164,59,613.3,356.9,1,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 09:00,6.3,87,4.2,3.2,1016,1016,66,3,0,64,11.8,,,,339,,,,14,118,76,42,476.3,213,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 10:00,6.2,87,4.2,3.2,1016.3,1016.3,79,2,0,79,11.5,,,,356,,,,15.5,17,7,10,111.1,42.7,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 11:00,6.2,87,4.2,3.1,1016.1,1016.1,100,1,0,100,11.7,,,,17,,,,14.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 12:00,6.1,83,3.3,2.2,1015.5,1015.5,100,0,0,100,15.5,,,,28,,,,18.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 13:00,6.1,83,3.3,1.5,1015.1,1015.1,100,1,0,100,20.6,,,,38,,,,25.2,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 14:00,6.2,83,3.6,1.1,1014.6,1014.6,100,1,0,100,24.5,,,,47,,,,30.6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 15:00,6.3,85,3.9,1,1013.9,1013.9,100,8,16,100,26.8,,,,48,,,,33.5,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 16:00,6.4,84,3.9,0.7,1013.3,1013.3,100,48,1,100,29.8,,,,48,,,,37.1,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 17:00,6.6,82,3.8,0.4,1012.1,1012.1,100,99,99,100,32.7,,,,46,,,,41.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 18:00,6.6,79,3.3,-0.3,1011,1011,100,18,100,100,36.4,,,,48,,,,46.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 19:00,6.3,82,3.5,-0.8,1009.6,1009.6,100,32,100,100,38.5,,,,55,,,,49.3,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 20:00,6.2,84,3.7,-0.8,1007.9,1007.9,100,2,100,100,37.7,,,,63,,,,52.9,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 21:00,6.6,83,4,-0.7,1006.4,1006.4,100,34,100,100,40,,,,62,,,,54,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 22:00,6.8,83,4.2,-0.3,1004.7,1004.7,100,17,100,100,39.1,,,,62,,,,52.6,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
us6000szmu,23/05/2026 23:00,6.8,86,4.6,-0.4,1003.8,1003.8,100,100,100,100,40.2,,,,59,,,,51.8,0,0,0,0,0,53,0.7,0.7,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 00:00,6.4,88,4.6,-1.6,1002.7,1002.7,100,100,100,99,45.7,,,,61,,,,59,0,0,0,0,0,61,2.1,2.1,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 01:00,5.7,90,4.2,-2.2,1001.1,1001.1,100,100,100,23,44.2,,,,65,,,,60.1,0,0,0,0,1,61,1.8,1.8,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 02:00,5.4,89,3.8,-2.7,999.1,999.1,100,84,100,50,45.9,,,,78,,,,60.5,7,0,7,0,114,53,0.6,0.6,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 03:00,5.7,90,4.2,-1.7,996.9,996.9,88,84,16,9,40.9,,,,94,,,,61.2,54,3,51,14.3,279.9,51,0.1,0.1,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 04:00,6.4,88,4.6,-1.1,995.6,995.6,100,100,100,0,43,,,,92,,,,57.2,194,86,108,284.8,402.9,51,0.1,0.1,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 05:00,6.4,90,4.8,-0.6,993.4,993.4,100,100,0,1,39.6,,,,104,,,,57.2,84,2,82,5.6,474.7,51,0.1,0.1,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 06:00,6.7,91,5.3,0.8,991,991,100,100,0,65,32.4,,,,113,,,,52.2,89,4,85,10.9,490.4,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 07:00,6.7,92,5.5,2.1,990.1,990.1,100,100,0,1,23.6,,,,131,,,,41.4,151,27,124,80.2,449,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 08:00,6.6,93,5.6,3,990.4,990.4,100,100,0,20,17.2,,,,170,,,,29.9,100,15,85,56.7,353.1,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 09:00,6.5,94,5.6,3.2,990.6,990.6,10,8,0,2,15.2,,,,184,,,,21.2,72,22,50,140.1,209.5,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 10:00,6.4,94,5.6,2.8,992.3,992.3,11,11,0,0,17.3,,,,240,,,,19.8,16,6,10,97.3,40.6,0,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 11:00,6.4,94,5.5,2.4,993.2,993.2,40,30,0,14,19.6,,,,252,,,,24.1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 12:00,6.1,93,5,1.3,994.5,994.5,80,76,0,18,24.5,,,,283,,,,25.2,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 13:00,6.2,92,5.1,1,995.4,995.4,70,59,0,27,27.5,,,,294,,,,33.5,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 14:00,6.6,92,5.4,2,995.5,995.5,100,100,1,52,23.8,,,,307,,,,36,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 15:00,7,93,5.9,2.1,995.6,995.6,100,100,19,51,26.8,,,,319,,,,33.5,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 16:00,7.1,94,6.1,1.9,995.3,995.3,100,100,52,79,28.9,,,,332,,,,35.3,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 17:00,7.3,94,6.3,1.6,994.9,994.9,100,100,84,87,33,,,,341,,,,41,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 18:00,7.1,92,5.9,1.4,994.6,994.6,100,100,72,67,32.1,,,,351,,,,41.4,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 19:00,7.8,92,6.6,1.5,993.7,993.7,100,55,99,80,37.9,,,,355,,,,46.8,0,0,0,0,0,53,0.9,0.9,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 20:00,8.2,92,7,1.2,993.2,993.2,100,100,100,98,43.3,,,,354,,,,54.4,0,0,0,0,0,51,0.2,0.2,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 21:00,8.4,93,7.4,1,992.6,992.6,100,100,100,85,46.2,,,,351,,,,59.4,0,0,0,0,0,51,0.4,0.4,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 22:00,8.6,93,7.5,0.9,991.9,991.9,100,97,98,100,48.6,,,,347,,,,63,0,0,0,0,0,55,1,1,0,0,0,,,,,,,,,,,,
us6000szmu,24/05/2026 23:00,8.6,93,7.7,1.5,992,992,100,100,100,100,44.6,,,,342,,,,62.3,0,0,0,0,0,51,0.1,0.1,0,0,0,,,,,,,,,,,,
